HITId,Input.text,Answer.sentiment.label
3ABAOCJ4R8BAXL97TS1WPGFND0HMQI,"You want to tell me recreational drug/alcohol use is ""safe"" & ""nbd""? Let me show you pictures of a DEAD 18 year old recreational drug user.",Private
3CMIQF80GNX88IOF6CUF0KI1N036QT,@Wicked_Wish @stephgraves Drug use or potential abuse from/of a spouse helps build a case for the kids being removed (cont.),Non-private
31ANT7FQN89ZCLPYI3XGZ0C00IW5HG,i hate how you guys use drug addiction as a ''drag'' so bad lmao,Private
3OB6JN3A9QWA9MO767QWU6PS9MJMRJ,people if you?re a person ruining your entire family because of your drug use i suggest you either go get help or leave your family alone.,Non-private
356ZPKYPUHOPRQX6CIAIJ6CKHE9YPT,No conspiracy of drug use realised about people who don't get a job for their full time work in 24 hours per day,Private
3VJ4PFXFJ3E1ND7ZDYVWQQHCM4YUAB,"I don't even support drug use anymore but to think people go to jail for years/decades while the govt sells it & arms drug lords, smfh.",Private
3QMELQS6Y5I8KJ3FJRJF5AS6JM56RU,@Braydo15 @Twitter @YouTube Probably be a lot less sexual assault and drug use taking place in those establishments.,Private
3UQ1LLR26AFY4NK54K3VZ3LT9D5LA8,"Depression, fear, drug Use, alcohol Use, child abuse, etc. are past or current traumas that increase the chances of having a spirit attach.",Private
3126F2F5F8ARLLGFCHYOC3K4Z24PE5,"Rarely, #stuttering may be acquired in adulthood as the result of a neurological event such as a head injury, tumour, stroke, or drug use.",Private
3HKIF5DF6Y44DCWZ1NSFQG517E2G9J,"They use Jesus as a goddamn drug. Every time you feel like shit, you need another hit.",Private
3YCT0L9OMMGSSJ9KXX51XVJO0ECNS8,"@NBA Please don't promote drug use. Remember, you are role models.",Private
3PEG1BH7AEYS3R7FPYRQFESK2VLKBZ,@aaIison stop making fun of my drug use,Private
3ZICQFRS31PJAK9HVDA3OBN0X7KZZ6,nurse: do u smoke tobacco? me: no nurse: any recreational drug use? me: *freezes thinks abt how high I was last nite* no where is the lie,Private
307FVKVSYRMKNDFMRPSU3VHSMJ5478,"@Liberienne Different factors: too much stress, not really into it (or her), possible drug use ??, drunk... ???????",Private
3UXQ63NLAAT3NXPXAY3RUE5ZRVQLB3,Things on to-do list + # of hours before said things need done = likelihood of excessive drug use on a given night. This is JMC math.,Private
3S37Y8CWI87ZDSGNZX06VBG9FADW41,@JoannaCannon ...Sexual addiction is only a mental health issue if you consider drug & alcohol use a mental health issue.,Private
3S8A4GJRD3A0DQKWSBOP67H94SHV6B,@Catalwayss @AlberttJunnior I'm kidding I would condone any drug use,Non-private
3OKP4QVBP24IIV64TT6FMBGLDWKGAY,Dr: This drug could hurt the baby. use it only for extreme pain Me: yep Dr: it only works if taken at the 1st sight of pain Me: fantastic,Private
36JW4WBR06RREIINOFAPLC3DPC9FH8,"@JohnEPalm League didn't even test him, saw these comments and immediately suspended him for drug use.",Private
3BAWBGQGYL6JHQY1BLTHCLH5Z31V7A,being a drug addict DOES NOT equals being stupid/dumb nor anything else yall imply when you use ''you do cocaine/crak'' as a drag/joke,Non-private
3DIIW4IV8P2HCXWIAGWRUK710ZFI4G,@PerezHilton @Sia I've seen and known about Sia way before she blew up. Drug use has taken its toll but she's an amazing songwriter/singer,Private
3V7ICJJAZAN7PPIC464A8X3O59WB41,".@keegan_hamilton: ""more punishment=/=drop in drug use. Why does gov't still try?"" We have ""some uneducated ppl,"" panelist notes #reform17",Non-private
35A1YQPVFENZ8G0IOLF1ZCDF0VB5I9,@RogersHelps hello I am unable to use my data plan at 835 Eglinton Avenue West Shoppers Drug Mart please denote & open data access ticket,Private
3FHTJGYT8N7P5ZC6ICOCC65GCIJPGM,@KellyannePolls @FLOTUS There are many people who have been successful at remaining free of illicit drug use through replacement therapy.,Non-private
3ZLW647WAL2SJGZCLZ6GXZ8EX3N326,"I can?t even sleep I got so much to say, recovering drug addict I use to drink a pint a day...",Private
32CXT5U14GAN4PEKG0BIUZBHWGZ8UM,Governor Cuomo added 11 new substances to the ban list and passed a law to make it easier to crack down on drug use lmao he can choke,Private
35A1YQPVFENZ8G0IOLF1ZCDF0VAI5L,@rosemcgowan Coming from a dysfunctional family & drug use played no role in said brain-twisting at all ??,Private
35O6H0UNLSNV3RKO6301BDSFDA05JL,"Seriously, nobody knows any artists who do drug use commissions?????",Non-private
3DW3BNF1GHPNH43KLQLNQLD0AN7V8X,"Drug use getting ready to skyrocket in Trump country. If they can?t afford their meds, well some will seek relief another way",Non-private
3KVQ0UJWPXSH9BKND2JG03MNF68W56,"Jerry Jones will defend rape, murder, and drug use if it meant winning a super bowl. But don't you DARE take a knee, BOOOYYYYY!!!",Private
3XT3KXP24Z5VRK0WT4P6RIRFWQLI61,wow. Drug use really destroyed Lindsay Lohan's face. What a shame. #inners,Non-private
3PIOQ99R7YT87W1OM201CW1CLBXNUO,"@brycepardo @SteveTransform That would imply a society that knows how to ""handle"" drug use...",Non-private
3BKZLF990Z6AR2YLCVP7JB2UMAVYQK,"@StoneyMack_ ""No currently accepted medical use"" is slowly changing and it can be abused by people just like any other drug.",Non-private
374UMBUHN5WAGFP8X71DRPLY3TCCT4,"While I will sorely miss John Farrell's inept managing, I am very much looking forward to learning more about his prescription drug use.",Non-private
31ODACBENUMDVGMCDPXI1PET5PZSQ0,"Drug commerical warnings are getting absurd. ""Don't use if you're allergic to this or its ingredients."" No shit Sherlock?",Private
3TZDZ3Y0JSD79X6WJ47CJT1V5PJ194,"@TheFive At rehab Alcoholics can't drink for a month, drug addicts can't use for a month, sex addicts can't grope for a month? Then what?",Private
3YGYP13641GGR497I85W7LESECTRNO,"@DrMtyndall What is a ""Fool's Game"" is Min. of Health & BCCDC remaining silent, while drug use/drug addiciton climbed &amp; now #fentanylcrisis",Private
3OCZWXS7ZOE1YH8O9OCERS57HZ55LN,I will and shall not use any force or drug to get my piece of the pie,Non-private
30ZKOOGW2WDLEGG1BALCFOCFB711AJ,"@karanjohar or by illicit drug use, medical illness, lack of oxygen, pulmonary, medication side effects n off course the stress",Non-private
366FYU4PTGWQAUJZZPTGGMY55SYKEZ,.@ViewHealthy #bungeecords replace surgical bands for #drug use. Lots of 'em might be a #RedFlag,Private
3R5LWXWHR0FUE8EX43YT6JRJEHSXGI,@CutlassJames @Teh_AJ AND intravenous drug use.,Non-private
3N7PQ0KLI5WKEWBSEJ1HZ0H3U6DE3J,@WardDPatrick Probably advanced Syphilis or long term drug use.,Private
3IHWR4LC7DKIVYJKMJM4BWN62LBI8N,i stole percocets from my dad who has back pain and it started my drug use #IWASVERYBAD,Private
3JAOYN9IHL9H4YVVPZKLG9D63HN33H,Tbh all I wish my enemies is (are) Clear skin Long hair ...maybe then you won?t ruin my selfies as much?? Oh! And lesser drug use & abuse ??,Private
3DZKABX2ZICPT7TX221SS79J0ESCVK,Shorty really compared drug use to consuming animal products to justify the fact that she's probably a junkie lololololol,Private
3CESM1J3EIADSFK1ILTLS90NB1JW6M,@WhitlockJason did you just say that drug use ?stopped? when Nancy said ?just say no?? Are you serious? Look at some data. #deadwrong,Non-private
3E9ZFLPWOYZ8AZKSURYWRV4ZTUKXIA,"@IAmDickGregory God says vengence is mine! Highest drug use States are White, yet they talk about Chicago.",Private
3QI9WAYOGQIKLY3SYGJKVKX25OO6SI,Drug prohibition does not end drug use. It simply forces the consumer to break the law in order to get what he wants. Joel Miller,Private
3R0WOCG21MGZLKABX8MYGRPI77VUDD,"You advocated drug use, homophobia and violence towards women throughout your career but please keep calling Trump the bad guy #Eminem #dumb",Private
3KL228NDMVTOU8FQ5KJ4GPJHI8DKGG,@robcosta69 On second though I probably shouldn?t blast my drug use on twitter but I?m sure none of my 150 followers care much.,Private
3PKVGQTFIHRA33DLPAE7O1CZIWXYRL,"I'm not hiding my drug use, but I'm also not advertising.",Private
33P2GD6NRNZ2U4A1PQ1M1PVIX8QKHF,There's gonna be so much drug use at this Halloween party??????,Private
3EN4YVUOUCZ45A4YC9JW3WJZ699XJM,Drug prohibition does not end drug use. It simply forces the consumer to break the law in order to get what he wants. Joel Miller,Non-private
3DW3BNF1GHPNH43KLQLNQLD0AN88VB,"@JLPtalk How does this make sense? Overcrowded jails, allowing drug infractions to go but lock someone up for wrong vocabulary use?",Private
3CVDZS288H7D6WJYFCQ2DHB96Y8FMH,@NoisyAstronomer @PhETsims Might just use canned scripts for starters - but it?d be a gateway drug for more advanced topics and courses. ;),Private
37M4O367VJPL4ZQ990DTR5KWH4V5MP,@glennstrachan Their lips are moving! I bet you just googled Obamas drug use? How does it feel to find out your idol is a druggie?,Private
3MDKGGG61QUL0YG7NGOA5PTO7726T7,"With these H-wood sexual harassment stories coming to light, what's next? Rampant illegal workplace drug use during 2000s? *coughcough*",Private
3RSBJ6YZECX16Z4ASS5F5L0E1YNFOW,"Unfairly scapegoated for drug use, solitary parkourist Joe Armstrong must backstab werewolves to save the world.",Private
382GHPVPHSY2MUEZPDP4QE5CHHJ342,@SebGorka Don?t blame him too much. The years of drug use have obviously warped his fragile little mind.,Private
3JYPJ2TAYIFJRZGB7SIUUL54B3JFPD,"I've lost both parents, struggling to get back in school, had my first love cheat & have three kids on me, had excessive drug use...",Private
3VGET1QSZ06WWFY61VYDYN0J6C3W7L,"imagine if your whole life revolves around recreational drug and alcohol use, how fucking lame would that be",Non-private
3K8CQCU3KE8LZ0QTH2F2UKM96R8NWN,@allinwithchris Trump has a lot of symptoms of cocaine use. He should be drug tested,Private
3CZH926SICL5WSUWEX609599869E44,"@LarsLarsonShow Assuming that you are talking illegal drug use, then they should be jailed, not banished.",Non-private
338431Z1FLMY9P9JJN59MAEX4MYRO3,Surely in the past year a 70 yro man has been seen by a doctor. A president MUST reveal health records. Or does he just use a drug dealer?,Private
3QQUBC64ZEL0O0VJR7BOW30GFTENXG,@whatnthehill What industry it?s in . But then again the creative field doesn?t test for drug use lol,Non-private
3BO3NEOQM0OWEMCZJH6I7NT1S9BIAR,"Teen pregnancy, bullying, drug use, sexual orientation, social media and self-esteem, depression, gang violence, peer pressure, sexual activ",Private
32TMVRKDGN5ONRK51UK0HVDNX3B48V,@chuckwoolery Like a law would stop that. Like it?s stopped drug use?,Non-private
3SD15I2WD21G1HID81IJNCPQD8P36N,@KeithOlbermann They test Presidents for drug use right?,Non-private
3NC6WP7WJHRBMUZ7936PQ3Z0Z3CWWN,@PittsburghPG I am betting the people will eventually regret this drug use.,Private
3OREP8RUT2IN15BWZ76BHM0RVE5GBT,Remember drug_porn account? I use to roast ppl w shite drugs or v little amount of drugs lmao,Non-private
3Z33IC0JC0TNV9MUQIR1QH8BUTPV9M,"@debbiecoleman01 Oh and where is your outrage about all the wife/woman beaters, drug use, arrested players that still play?",Non-private
3BFNCI9LYKXZ5HWIRBNBTQPM8J937M,"I just saw these drug dealer use paypal, I'm shook",Private
3O0M2G5VC69O1W3F6MQEHR8YH9T49K,"@NOFAS_USA is a great organization that aims to prevent alcohol & drug use during pregnancy, &amp; supports individuals living with FASD #ED3610",Non-private
388FBO7JZR0PO5LTW3XQFH7PHZ8NYM,"@markmiloscia 2/1 heroin addicts,who all started their drug use with pot, to stay clean? Does wash really care about the od epidemic?",Private
3PGQRAZX02RM4IDY4ZECEBHV4YGYS9,@polarcritter Remember when Mom & Pops operations use to breed they don't anymore to tough to compete with the drug trainers,Private
3XBXDSS888QA00SYFUV9JBWRAYEXLO,what are you teens tweeting??? BDSM = Bad Drug uSe on Monday,Private
3NZ1E5QA6Z8PL8MCIBNKDP9255RB56,@try2golf @MarkSimoneNY @AnnCoulter You are criticizing players for drug use? Shame on you.,Private
3X52SWXE0XC28WT2SC6OE9SX7NUCWU,@RioSlade @platypus1221 @punksandwitch stopping drug use this way was never doing to work. they were practically dare-ing us to use.,Private
3X2LT8FDHWP0WT3PB0QJCNWEHWA8WL," Mature Content - read with caution.    Contains references to drug use, domestic violence and other dark subjects. ",Private
3UEBBGULPFVWJ4O7OEHO4RS3JKBUFO,@sschinke @jessesingal @4th_WaveNow Puberty blockers are an off-label use of a drug and therefore not fully tested by the FDA.,Non-private
3S8A4GJRD3A0DQKWSBOP67H94SI6VN,"@NAACP_LDF When are they going to protest domestic violence, assault & drug use? You know, things that's rampant in the NFL.",Private
336OE47KI2RY75Z2JT1T41GMSUAWVD,if you ever wonder how our society glorifies hard drug use a good place to start is listening to the words of otherside by Macklemore,Private
3SCKNODZ0XN69LPS9U7Q24NSD007N6,"@CMoneyGB @Rambobiggs Making so gs about killing people, setting fire to woman, drug use sorry not my taste",Private
33NOQL7T9O64QO8UMNAQBRQWYYE8ZB,@90syears @LoiterrSquad I hate when people attribute creativity to drug use,Private
3QTFNPMJC6PPTVVYSPZ9TOGRNTCNZD,#LivePD Being a Colts fan I can understand the drug use...,Private
33NKDW9FFXPHXWYS2H2AGS64GP0CXN,Trump looks like hes always on drugs pupils in his eyes are very large &his face flusch thats drug use even donny&amp;scott .,Non-private
3MJ28H2Y1EF942BLMGS6J991C4A5O4,numbing your emotional pain with drug n alcohol use,Private
31SIZS5W59M1U1MZY0XDBF9XJNGRQB,"If #hairloss occurs in a young man with no family history, drug use could be the cause.",Private
363A7XIFV4T10SWZIO51MCJV0B7VA1,And I could paint you taupe Cuz they say that it?s soothing But you?re like a drug to me That could use some abusing #JakeCoco,Non-private
33Q5P9PUSPT62RY73ZQVDDMFOPYCZK,"@realDonaldTrump Don't praise Goodell or the NFL when they believe in drug use, domestic violence, and sexual harassment. #ballafist",Private
3IKDQS3DQE7K719X3V29DIJPSCWICT,@IngrahamAngle @realDonaldTrump I sure hope the WH test for drug use.,Private
304QEQWKZPRA9VPKPAMU2EDAVWYO01,Just wanna engage in illegal drug use,Private
3J9L0X0VDFT0AYMZGSWXCJRP12RW9X,It?s funny that you use to say materialistic things didn?t mean shit to you but you start making drug money and now you?re all changed up ??,Non-private
3ZQA3IO31BYAGKA2LTQUGJWK0O4O14,"the reason they're banned is likely cos some of the contributors reveal themselves to be old leches & are a bit too frank about drug use,",Private
3FSEU3P2NR71621ZBFMDG5J2F9IRRC,Military police in Kampong Chhnang province have arrested a man arrested for drug use.,Private
33K3E8REWW2FLT8FL5M5E6ALQYG8XE,Don?t you think Authoritarian governments limit human potential that punishing drug use is oppression,Private
3LAZVA75NIYH55SY4XQ8L26PSUIO2L,@23amjad22 @sosadtoday No I do not use any drugs at all never all bad don?t hang with drug users !!,Private
3HO4MYYR12V00BVWNLEKALFQQL96UY,"@nytimes Term used to define a crack house, or the surroundings in which a drug dealer or (trap star) would use to make their profit.",Non-private
391FPZIE4CTGX0FDJ45O7C4GZZOUHM,My life is almost as awkward & funny as Abbi's &amp; Ilana's besides the occasional drug use &amp; active sex life ????,Non-private
35ZRNT9RUI56QNOH8X4D4CBHY8IO3W,@wolfeSt As mentioned this is due to an ongoing drug war and a breakdown is the rule of law in many areas. Use your brain,Non-private
35JDMRECC4GL88NG9Y81IU6CYBIGET,My drug use professor got kicked out of the Coca Cola factory because he kept asking if they used to use coca leaves in their drinks,Private
3EPG8DX9LKXRP2NM1G5L89ERM965PL,youre wrong about drug use when its not abuse I hope you never reproduce,Private
3VGZ74AYTGN6BA32D726S669DZ5GC0,@NickKyrgios Well said mate. It?s like @markMGgeyer lecturing people about drug use and eye gouging. #glasshouses,Private
3G4VVJO6PZNU7L8P839RAYX9JZ0PKP,"""Are you sexually active?"" No ""Any drug use?"" No *doctor laughs, does the jerk off motion and leaves*",Private
3L2OEKSTW9H4LYYPQ187XKHUS4A8YK,This teen is committed to being drug free. He said goodbye to drugs and old friends who use. And hello to his recovery,Private
306996CF6WRQXQLTHOL8AZWLTPM1BE,This teen is committed to being drug free. He said goodbye to drugs and old friends who use. And hello to his recovery,Private
3Z8UJEJOCZK3J0KB68LV7MGS39X39Y,Also kind of amazing that she fixated on light drug use (a codiene and wine) and didn't take note of it being to ease suicidal thoughts???????,Non-private
38Z7YZ2SB39O12JG8D34XN86WRXQI6,@OmowaleAfrika alcoholism drug use suicide due to clinging economic opportunities etc never mentioned by white genocide folk lol,Non-private
3LB1BGHFL23NJIQDTZJ2OGDH6HUYTY,"@kirkmin Late #MailBag question: You are an open book. Past drug use, your parents, kids etc. But zero mention of the wife. Ever. What gives",Private
3SNR5F7R920Z4ZTBZM8436JSDO9IEM,"Drivers choose to drink/drug drive, drive tired, use their phone, speed, not wear a seatbelt, tailgate. STOP IT TODAY! #ARSC2017 @SDERA_",Private
34R0BODSP16NSBYWS2PAEXFN824E59,I need an intelligent hood ass nigga to discuss jay-z lyrics politics go to museums drink with and partake in recreational drug use,Private
3D1TUISJWI7GTVQXPMN97O5VZC3UIF,"@FyrGurl Use it as a Halloween costume, pretending to be a drug runner? I mean, you could put it in cellophane wrapped brick shapes and...??",Private
3FO95NVK5C7D7H1CQ4MI6FOY1B1RS0,"@awakeningMan @StrangeDave70 That was a great interview, prompted by your question about psychedelic drug use ! lol",Private
