HITId,Input.text,Answer.sentiment.label
39KMGHJ4RZHP6EX1NPKJCDHSXTM00R,I also think I have an ear infection so I?m going to hit up the doctor to see what?s good,Private
3X7837UUAD5RMVK2BMA63J6F95DJ6H,Bitch Sent Their Niece To Princess Pool Party Sleepover Without Panties ???? That's How You Catch A Yeast Infection ???????,Private
38XPGNCKHT7MY3GI9NVA99XV81E4V2,My steroid inhaler requires me to rinse my mouth after I use it otherwise it?ll react w my mouth bacteria and give me an infection,Private
3ABAOCJ4R8BAXL97TS1WPGFND0KMQL,"To my fellow bucks, seems like I have come down with some sort of throat infection... but dw i will be in the lab later w my dawgs????~Walking",Private
3KQC8JMJGCZWY62U4K9NK3EGMM83HR,Think I have a chest infection ??,Private
3511RHPADVLQ346M6VPHUTA39HWLRJ,Ditmas av F stop signs fucking nerd Roman Pierce Ghostbusters on occult infection strangling the world @NOLTTpodcast very,Private
3R16PJFTS3Y8ISM6AJH370MES37K4W,i think i have an ear infection ??,Private
3SU800BH86ZTATEG2USIGQWHQMNQUH,"@InkMyTits Not one bit. I get one at least once a year. I never get sick, but always get an ear infection.",Private
3FBEFUUYRKCGL2HYHGXTAK3WJIJA6S,Fully clothed in the steam room just screens ?YEAST INFECTION!? To me. ???????,Private
3L2OEKSTW9H4LYYPQ187XKHUS4CY8C,The flu and strep mixed with week three of sinus infection ?? Colorado bound in three days ??,Private
3VGET1QSZ06WWFY61VYDYN0J6C6W7O,Pretty sure I have my first ever ear infection. Took 25 years but holy WOW my ear hurts????????,Private
3YD0MU1NC28ZP2V30Q2LGY3SET3A7R,fun fact: he now has an eye infection & is wearing a cone :?-( what da fuk,Private
3YLPJ8OXX8KE2SLD92WSXUUGOCM4X5,"@_m0lliejanine Yeah on Thursday, best case scenario it's a little infection I can treat with antibiotic or something..",Private
33P2GD6NRNZ2U4A1PQ1M1PVIX8TKHI,"Whoever gave me this upper respiratory infection crud, you can have it back! ????",Private
33EEIIWHK7ETN83G7K2NCCY04TWQV6,"Went to the doctors with my kids, one has a sinus infection and the other ones a hypochondriac",Private
3FCO4VKOZ4K2FFCFGV47CHTJZ817EJ,My sleep became like sleeping my friends. I think it is an infection????????? 08:29AM,Private
3UQVX1UPFSOW2O0F2COXV1A7UR520C,I think I need to go to the emergency room for this infection but asian parents really ain?t having it,Private
37SQU136V7VPKS31FRSJ4NJC7DY11Y,You don't know pain until ear or tooth infection catches you...#terrible,Private
35XW21VSVGL24J6ZLKPMK3FZVJFLS7,I wouldve done a video today but this ear infection is making my head hurt and I can't barely hear..,Private
33K3E8REWW2FLT8FL5M5E6ALQYIX85,maybe one day we'll have LaTeX templates as a malware infection vector?,Private
3EFNPKWBMSVLN6WY6C22EBFZ05603M,"@DeborahL2953 Oh no. It certainly does seem to be going round, Gordon's turned into a nasty chest infection. Hope you feel better soon xx",Private
3UY4PIS8QRSSYZAQKEQH1UWFAE2N1R,@Arielprncs Hello! Just an appointment for a controle. But there is no more infection. I am happy!,Private
3TCFMTM8HEVW9DLXYVSX96THZJB21F,Feeling tired or shaky??. Even having a fever or chills (are a sign that the infection has reached your kidneys),Private
3NKW03WTLME62X3LXU7JYEHEB2YQWG,I?m pretty sure I have the worst sinus infection I?ve ever had and I?m freaking out ????,Private
3ZLW647WAL2SJGZCLZ6GXZ8EX3P237,Pho after work bc this baby ass cold/sinus infection will not let me flourish,Private
3X878VYTIEPULTCBB6ODUZEJB9GF79,I have a chest infection kmt,Private
3PR3LXCWSF6FZYRPQXSJE25WA40X9U,"@DianneCary1 Yes. Strep throat, lower respiratory infection and now I'm afraid it's also a sinus infection.",Private
3EKZL9T8Y8TKB6YDXDKOD6IASZKCHX,"last year and the year before that, i had an ear infection in both ears and honestly, i don?t wish that kind of pain on an enemy.",Private
37PGLWGSJTD2QZLLV8J711WXXL8KIB,Ugh Sinus Infection go away....Boo,Private
3EAWOID6MT45ZFYHQM88X67IRPYV0D,Having this shitty flu and a chest infection at the same time really isn?t good ??,Private
3TTPFEFXCTRVVPPCNM7LR6Q0WD9H6A,@builditnow i think she has a bad.yeast infection,Private
3QI9WAYOGQIKLY3SYGJKVKX25OQS66,im irritating ig im so scared itll have infection rip,Private
3D17ECOUOE2LUVHG2V62SGY95XC13Q,Having a bad sinus infection and fever has kept me out of the gym for a few days . Can?t wait to get back in there tonight ??,Private
30Z7M1Q8UYR3PG0MAVURUYZNPD9A8E,Can this ear infection GO AWAY! It literally put me to sleep & I woke up with a headache still ??,Private
3BCRDCM0OD1MXFQKT7AI4Y6SOUDK6H,I?m getting sick again...I still haven?t even recovered from that respiratory infection. Nature is trying to kill me,Private
37OPIVELUUAWIR1FDZOX7BSMSWZHA0,Ya girls ready for this eye infection to go away so i can wear false lashes and feel like a princess again ??,Private
302U8RURJZ88KBQORSA68I3VZI9NVG,@mikidandrea It will numb your throat and has an antibiotic to get rid of the infection I got them for Dom and he said they worked!,Private
3CVBMEMMXBNEZP3H6WCDXKQWROTH79,i have a massive migraine and a painful ear infection im so depressed,Private
3HXK2V1N4KMTDSB0GED0GTXN18V2GG,@rapture_jpg deffo try book yourself in for a hearing test!! at least it?s not an infection or like. m ni re?s,Private
37NXA7GVSTDIWBN3FFURVQZ6UN9LVC,Sinus infection in check and I am down for some rest. Hoping this antibiotic works.,Private
3T8DUCXY0ND8IHI5LNRMPZKQX8CT97,When am I going to stop running fever and feeling miserable!? I have a sinus infection PLUS a double ear infection!! ??,Private
3M67TQBQQHV33LJWFN05UUUY9JRA93,Acc look soo horrible with this stupid infection covering me head to toe in rashes and spots????,Private
3ZRKL6Z1E8AMIRSYATS67BARZ2TSG8,Calling the doctors office to try and get Alan ThompsonChenery in for ear pain in same ear that has the ear infection..i hate winter!!!,Private
3NZ1E5QA6Z8PL8MCIBNKDP9255U5B3,"I?m sick Saylors sick with an ear infection and a fever, Sadie?s getting a fever ???? #sendhelp",Private
3ULIZ0H1VACO8A4KGEUV7DWTJT315G,two shoots in one week plus a sinus infection. idk how i?m doing it but i am.,Private
3YO4AH2FPDRDU7204NEYRJ8AAXJQ0E,"@SamHeughan @MyPeakChallenge Getting two full days of work in a row while recovering from a nasty, nasty viral infection!!",Private
3YOAVL4CA0O37NLSAKKDUFARWCK4Z2,I can see an infection coming tomorrow uughhhh,Private
3L1EFR8WWTCYZC04Q3MX8V5P6Z4F9L,@BLVCKMATTERS Are you congested at all? Could be sinus pressure/sinus infection.,Private
36KM3FWE3RJ3OPXL8O5SRSRF57S07R,Ear infection in my left ear. It never fails when I?m here. ?????????,Private
3T6EIBTM9LVH84T17TE5QP5IF19AAI,40. IDK about miracles but luck maybe. How else to explain staph infection or having my precious beancat?,Private
3ZXNP4Z39RSGLLM7XHRBPCJ3852L7K,ZINPLAVA?? (bezlotoxumab) - a new therapy for the prevention of recurrence of Clostridium difficile infection - launched in the UK - ...,Private
302OLP89DZE51JQZR7AWWKV6F4UACK,i think i fr have some infection or some shit in my ear bih it hurts,Private
337F8MIIMZK652F26Q7LOG75E52047,Good morning im going to ye doctors bc I probably have a sinus infection,Private
3S1L4CQSFXCC4VA9I90X4QG9CHMFA0,"@OJ_Villafane He still has infection, more pills... ?? they can?t operate until he no longer has an infection",Private
378G7J1SJL5H5UDGO3CJ4XS0SZAWEA,Dafuq don?t look at me weirdly leh unless u want virus infection bro,Private
3CVBMEMMXBNEZP3H6WCDXKQWROT7HZ,so i have a viral chest infection I think and can't sleep on the bright side I fixed the internet,Private
3OND0WXMHWMZ84IRT4QJ3UIDDBXHEV,"y?all ever had a headache, stuffy nose, ear infection, sore throat, and cramps all at once? cause that?s what i?m experiencing now",Private
3EN4YVUOUCZ45A4YC9JW3WJZ69CXJP,"Woke up this morning with a sinus infection, can I just get orange juice in an IV form please. Good morning!",Private
3E22YV8GG1DVFRTS5G172QEDDU8PNX,"#JusticeForZainab This is what happens in a muslim dominated country, don't let this infection spread.",Private
3J94SKDEKIWI05KWW7EQ8FX28Q65DA,I hope I don't have a kidney infection ??,Private
3ODOP6T3ASRD1CIGLDBZ740KB3L24S,@skrongmeat_ Easier to clean and less prone to infection lmaooo,Private
30OITAWPBQAID8RALTAXBGH2MEHH9L,I swear I get a sinus infection every year during this timr,Private
3M93N4X8HKUW9TIZIZD94O27RUASJC,@_Matt_Reid_ Got an infection from a dog bite and they had to slice it open to drain it out ??,Private
3GVPRXWRPH1EVKE1CEUYXWRBR187IS,my boss called me a ?flake? because I didn?t come to work for ONE DAY after having the flu & a sinus infection for a week??????,Private
34F34TZU7W634U11OKY3D6P3T0C2JK,@Beaker126 I have a fucking eye infection and Kitty is attacking my tissues and playing with my eye drop bottle,Private
3X52SWXE0XC28WT2SC6OE9SX7NXWCH,@TheRealRyanHiga I was sick for a month and a half last year but that was with a sinus infection,Private
3EKZL9T8Y8TKB6YDXDKOD6IASZKHC2,@ChristinaDodd Went to doctors for a sinus infection and nurse made me weight myself with my shoes and coat on. #traumatized #diet,Private
3Q9SPIIRWJTEFHW48YAX8E297KCWAF,"Infection of the eye socket is possible, which may result in the loss of sight and is accompanied by fever and severe illness.",Private
3OWZNK3RYLWCIACV0J2HK8YEAGA2UG,@88Alienmojo ?? no infection ...... no chest .!!!!!! ??????????????????,Private
36FFXPMST9VLKVVGNITF86CRHD3OH6,Well he has an ear infection but he?s still kickin this kid has dealt with a lot worse,Private
3I7SHAD35M30R34SXTSQPPYS8AS7M8,@kaitlyn_hoe I get all 4 of my wisdom teeth cut out while I?m awake and have an infection in my mouth that they have to treat I?ll trade ????,Private
3EGKVCRQFWZNNWWWTDSHOM7V0AXYBB,@wildmustang5 I'm glad I made you chuckle. I went to the doctor and got antibiotics. The joys of a respiratory infection. LOL,Private
3FDWKV9VCN92PEGOA1L1ZHCCGLQMUQ,Third chest infection in the space of 3 months ??,Private
3QGHA0EA0J7JYR1WECAT3PMFP2XWBA,@AmazingPhil can you share your infection with me? i really don't want to socialize on weekend and an illness would be a good excuse ??,Private
31MBOZ6PAOYMX2H3OYZM5YBH9GTCL4,this bathroom smells like a fucking yeast infection i am disgusted.,Private
3MQKOF1EE2VCDOZGS81ZYFAFSN9WDH,I?m pretty sure i have a throat + ear infection now ????,Private
30EMX9PEVKQRKDOH0KDL532K6JASKB,Is sepsis a ?dysregulated? response to infection? What if it?s a well regulated response in a host who can?t handle it?,Private
3NQUW096N6FKZ4A0CEPV38A93VQL9W,@hanleia oh no! what was it? some sort of infection?,Private
371Q3BEXDHGM98N30LGVSIQXASNZS4,Oh no. Deep within my ears are hurting. Please don't be any form of infection.,Private
3L55D8AUFA46X1O27DOCZ6DDIVXYCI,I have a double ear infection that is currently spreading to my throat and I am READY to meet my maker.,Private
3WPCIUYH1AFKL7VMX3WOBV3GOTRTDO,Double ear infection and sinus infection great ??,Private
3QQUBC64ZEL0O0VJR7BOW30GFTHNXJ,"I have had an ear infection for the last four weeks, AMA",Private
3M4KL7H8KVUKRE4YLX40ZJATFOE16W,@ezraklein @BillKristol Trump is just a carbuncle. The infection is the Republican Party.,Private
3P4ZBJFX2VA9B8DCJEWPMFD040PWFS,"@LSingh2015 Thanks , I might have to go back if the infection isn?t fully gone they will have to give me another weeks worth of antibiotics",Private
3ATYLI1PRT9HB1Q6BIW0KJS6U57OJB,I just waited 2 hours to brush my teeth and go pee. Every time I got up my child cried. I'm surprised I don't have a bladder infection yet.,Private
3ZXV7Q5FJBV0XA772NWOAL6XCK7FC2,Update: Grandfather has a chest infection and the sore throat has returned. T_T,Private
3G57RS03HHCVXVMGZIU9CW6YBZG25X,Me on January 1st: hell yeah 2018 gonna be my year Me on January 2nd: (gets a sinus infection),Private
3L84EBDQ379TWUB9VB4JEHBAPPXKKM,Middle ear infection.....blocked like on a plane coming into land. Any remedies? ??,Private
3BAWBGQGYL6JHQY1BLTHCLH5Z34V7D,@dleos91745 @JamesOKeefeIII Having trouble with his syphilis infection too - when it flares up James has trouble focusing,Private
3UEDKCTP9VX51F4PCHFAAC6OJ5X7K3,@cIoudaura this gave me a yeast infection,Private
3H781YYV6TPPDD9MTY78HDL1O5STEH,"@razor5edge @jackwhitehall I've drank on them, not intentionally... Was prescribed for a sinus infection , had no effect",Private
37SDSEDIN997VSNMEC1YJX6KLJ418I,Just back from dr. 6mo has eczema and 3yo has ear infection in both ears. ??#momlife,Private
3UDTAB6HH66728LENL3C5OIL0XG093,@DawnAtDark you need to try a neti pot for sinus infection. And you,Private
31MBOZ6PAOYMX2H3OYZM5YBH9GTLCD,So my dr thinks I might have the flu and a sinus infection ??,Private
375VMB7D4JQUCTFB3RXKXO17DCBIDW,If anyone was wondering staying home and taking care of 2 toddlers and a baby while you have strep throat & a kidney infection is the worst,Private
3NFWQRSHVELDEMNC49S70CRCACZFGC,@OctoberVatos I thought you changed your Twitter name to ear infection for a second ??,Private
38O9DZ0A62URGZMU414E42KY7UR26D,"Just over Christmas break, I have had mono, the stomach virus, and now an ear infection ?? I've never been this sickly",Private
3UQ1LLR26AFY4NK54K3VZ3LT9D8LAB,@urbandoll I am an MUA and I know how easily infection can spread. If ONE person didn?t properly sterilize something... hello Herpes City,Private
307L9TDWJYZO82O57I40PNBC8YH3N0,"Was at the doctors office for almost 3 hours just for them to tell me I have a viral infection, which is basically just a cold ??",Private
3XU9MCX6VOJK2IKEWP7CFXBU3H5R20,@KIDZBOPYAOI @ottdogbuns I diddled at least 2 cute mans and all I got was this lousy lung infection,Private
35ZRNT9RUI56QNOH8X4D4CBHY8M3OF,I?m on an antibiotic for an ear infection like a big baby.,Private
3HEM8MA6H9JGIO6KL8TO6K9II5VPQK,@_poisonivey__ Lol I was jp but it might just be a kidney infection ??,Private
3A520CCNWN7KYHADNYGRM8V90G7AED,"If you have a bacterial infection, go and get some antibiotics, then relax with a chamomile bath.",Private
39RRBHZ0AU821047UGL035A49WHZV9,@FluWentKrazyy Fake flu infection. Thatsss tufff,Private
3AFT28WXLF9LGQ60T0B08ID6HQIOIZ,@JohnLaTwC @MITREattack Was shared object injection and cavity infection just.....forgotten?,Private
3Q7TKIAPOTHW2UNHOUUXP4TZUG5LDD,@ThatWhiteSoxFan Probably an ear infection. You can get antibiotic drops that'll clear it up in a week. I get them all the time,Private
3Q2T3FD0ONFIQK35VHP0C8MC3873M0,I had like this infection called I don?t know it was a long ass word in my ear.,Private
3DQYSJDTYLIWUUI6Y8856G6711GXE4,I found this really good lesbian porn but the bitch has a yeast infection. How are you riding faces knowing you have a yeast infection? ??,Private
3MNJFORX8BBFYPYSND9GWF0NK3M5FL,This ear infection is affecting my posting capability,Private
3PN6H8C9R4XF6BWDR357GQDO046ADK,@tedlieu Proves yet again that the GOP are lying scumbags. The are a parasitic infection on our democracy.,Private
3KWGG5KP6J963KZOOA015BQ69LJCM6,@emiliesobel Omfgggggg poor baby... I had a sinus infection! I was on antibiotics and steroids for 4 days !!!!,Private
3HJ1EVZS2OQ9N0GX0PLHY7GM9V5R3B,So I have a viral infection ??,Private
34O39PNDK6FEQVKAFI0NGQEYXNIRB2,@AustinMcbroom God bless you guys & I hope elle he?s better soon my daughter had an infection to but luckily she got better already!,Private
3X55NP42EONOBN0INXHSTCG78DI3PW,"@largecar929 Bless you, a good hardworking man. I?m okay thanks, getting over a respiratory infection.",Private
324N5FAHSXI7C55LUFIQGQMR5N4VKJ,"In tropical areas of the world, a common cause of secondary #lymphedema is filariasis, a parasitic infection.",Private
3PA41K45VNB6C615P9KI6TSNDF37P4,"I tried pulling it off and now it?s an open cut, I don?t want to get an infection so I?m going to have ugly hands??",Private
306996CF6WRQXQLTHOL8AZWLTPP1BH,are you high ? no i have an eye infection,Private
3OID399FXGEA22DL2JRZUROFXKJFD2,This infection is getting worse too. I can?t freaking hear,Private
3Y3N5A7N4GGJ6N0TK2IQ22IPC91MYO,@JamesOKeefeIII @realDonaldTrump Get that syphilis infection treated yet?!?,Private
3VMV5CHJZ8MNXR5DZTXWHG6D1L7TGY,Now if I would get rid of my sinus infection and the flu I would be in good shape.,Private
3Z3R5YC0P3UHJR9IO9REZV61067TFZ,"Aflac is great, $75 for B?s ear infection. That?s a new pair of shoes for B. Congratulations on your first ear infection son lol??",Private
389A2A304OP906SHZ5D37EJT6IJ0CK,Infection is finally getting better oh please continue too.,Private
3909MD9T2ZOFU8RLYE2J0960XWKFEV,the past 3 days have been so shitty that the best thing to happen to me as been an eye infection...,Private
39N6W9XWRDUJED479ZKVPXYSGNPYGS,@Bmac0507 Terminal Taxoplasmosis infection,Private
3I6NF2WGIG3LCPUNYXFYE00ZLIM5GK,@lizzyfromonline I had a kidney infection a few years back n had to go to ER! Eat lots of yogurt,Private
3GITHABACYSZNKSM3IQV6D6K2KH2NO,@SimonDerienziss @Sneaksnm Dude it?s an infection,Private
3TX9T2ZCB98FGP4CKQQWP7TIG5JZWJ,"@Seb_silverfox @hotjesusmemes @AviGinsberg Its a Culturally Transmitted Infection, CTI",Private
31ANT7FQN89ZCLPYI3XGZ0C00IZ5HJ,rip we?re going to the dentist rn bc we think theres an infection where i got my wisdom teeth out,Private
3Q2T3FD0ONFIQK35VHP0C8MC386M3I,"In case you?re wondering about your vagina infection?s history, here?s a timeline !!",Private
3G5RUKN2ECAAN4DLOR5AG0EY8QQN90,@Christie_Whelan @ScottRhodie Sorry you had to endure. But I think eventually truth surrounds the hate infection to squelch it. Sometimes...,Private
36AZSFEYZ476J21RO25XHN31ITVVBZ,I would recommend everyone NOT to get an infection in your face. Half my face is like the michelin man and is quite painful. #FriendlyAdvice,Private
33J5JKFMK659BZ1XNAWHTH6HD943QN,my mom does not understand that fuckin DayQuil won?t get rid of my throat infection. stop being lazy and take me to a doctor damn it,Private
